taxonomy,Lon,Lat,CK1occupants,CK1occupantsSTD,CK1structural,CK1structuralSTD,CK2occupants,CK2occupantsSTD,CK2structural,CK2structuralSTD,CKCoccupants,CKCoccupantsSTD,CKCstructural,CKCstructuralSTD,Voccupants,VoccupantsSTD,Vstructural,VstructuralSTD,SPoccupants,SPoccupantsSTD,SPstructural,SPstructuralSTD,Coccupants,CoccupantsSTD,Cstructural,CstructuralSTD,KPoccupants,KPoccupantsSTD,KPstructural,KPstructuralSTD,Toccupants,ToccupantsSTD,Tstructural,TstructuralSTD,N45occupants,N45occupantsSTD,N45structural,N45structuralSTD,Nrfoccupants,NrfoccupantsSTD,Nrfstructural,NrfstructuralSTD
CR+CIP/LDUAL+DNO/FC/HBET:7-25,76.9873,43.3451,0.12935733333333335,0.17742574901975816,896819.6666666665,601737.2859688114,0.17701633333333333,0.21375035370263126,1092323.333333333,687190.9905792809,0.15352766666666665,0.19647341840281826,998523.0,647561.4417952939,0.17417833333333332,0.21108546305492268,1081686.666666667,681357.2925989549,0.15818566666666667,0.19977945366078065,1015250.6666666665,655272.7851733878,0.08423213333333332,0.13931380203020485,682027.0,500349.042698639,0.0145795,0.05844410000000001,305593.0,367566.0,0.28836300000000004,0.2849554162207757,1489950.0,835965.1095390684,0.376523,0.3314531080255211,1777536.666666667,923550.2587238492,0.394834,0.612468,1799590.0,1683560.0
CR+CIP/LFINF+DNO/FC/HBET:3-7,76.9873,43.3451,0.7664533333333333,0.8845750176905417,1350613.333333333,813400.1738245314,1.0232020000000002,1.0459826017885978,1621003.333333333,911993.3054457022,0.8977376666666667,0.970341784464514,1491976.666666667,867003.7277249094,1.0089,1.0351376705486517,1606783.333333333,905592.667870053,0.9227196666666668,0.985213857472354,1514806.666666667,875771.7429279796,0.5119199999999999,0.7036779183638555,1045554.0,687869.0111577284,0.104284,0.369302,500121.0,551011.0,1.5934533333333334,1.337841795438542,2153050.0,1069156.0918261136,2.0264433333333334,1.5146077178229649,2526863.333333333,1153051.937025292,2.08816,2.75956,2537700.0,2085800.0
CR+CIP/LFM+DUC/FC/HBET:1-7,76.9873,43.3451,0.0921818,0.11176361068344204,174004.66666666663,105744.34000403468,0.126348,0.13380613114045922,214185.66666666663,120593.38693541846,0.11014333333333333,0.123588718808258,195815.66666666663,113951.49358145527,0.137959,0.1415739913786741,226141.0,125131.74912600454,0.139323,0.1433600928823019,227484.66666666663,126369.48288473587,0.060333366666666666,0.08670800272306023,132295.66666666663,88012.38053566984,0.0374167,0.0903924,104382.0,113603.0,0.2300193333333333,0.1902937892257361,316845.0,153570.23048646722,0.2997913333333333,0.21858065909280364,379305.66666666674,168449.1817011225,0.386842,0.4556850000000001,447467.0,334844.0
CR+CIP/LWAL+DNO/FC/HBET:8-16,76.9873,43.3451,0.11592926666666666,0.1800020147569342,648575.3333333335,453853.1157273732,0.161716,0.2188480092329428,794026.6666666665,522454.9799876434,0.139027,0.2002507227616309,724070.6666666665,490474.0105228138,0.15888466666666665,0.21589929156875176,786005.6666666665,517717.7597028885,0.14352333333333336,0.2037623055561444,736585.6666666665,496712.83862174,0.07389903333333335,0.14044723885027668,490703.0,374441.6502819751,0.0108585,0.0503123,217060.0,262956.0,0.271971,0.2974684669010221,1094100.0,644921.5414899535,0.36121766666666666,0.35007117597108417,1313606.666666667,718645.0320336645,0.382677,0.6502479999999999,1334380.0,1312650.0
CR+PC/LWAL+DUC/FC/HBET:1-16,76.9873,43.3451,0.11455976666666665,0.2448065958872205,399923.33333333326,320023.75016482064,0.16753233333333334,0.3076817301106598,508417.0,377212.0254506152,0.14150166666666664,0.2771413886538782,458054.33333333326,350727.6919734169,0.1886106666666667,0.3349221691225855,542952.0,397532.6784647185,0.1915646666666667,0.3411777605455679,547084.0,402606.0692451121,0.06856053333333334,0.17578550941796464,291130.33333333326,254650.7016021053,0.0315292,0.126,215079.0,289334.0,0.3624343333333333,0.5029378485136663,811177.3333333335,525807.1527746653,0.5086636666666666,0.6091322670477881,1007528.0,600933.5231758631,0.727028,1.36081,1246500.0,1255610.0
MCF+MOC/LWAL+DNO/FC/HBET:1-5,76.9873,43.3451,0.5025553333333334,0.6908252519820045,839370.6666666665,624641.1592025368,0.70208,0.8308173911543043,1070073.333333333,717956.6951502793,0.6067133333333333,0.7658962678602256,963815.6666666665,676256.7536241115,0.7717546666666667,0.8799004001463903,1140147.666666667,746118.5701050174,0.779848,0.8908192111384516,1147953.333333333,753340.171679877,0.32061999999999996,0.5322668696997775,606465.6666666665,513310.4166475573,0.187124,0.5318229999999999,448646.0,645030.0,1.3290926666666667,1.1876427222443624,1676333.333333333,921747.1101603134,1.7589366666666668,1.3661860778215145,2050190.0,1012540.1580074629,2.30156,2.83807,2460020.0,2004050.0
MR+MOC/LWAL+DNO/FC/HBET:1-2,76.9873,43.3451,0.0006773940000000001,0.00388421345500104,26375.766666666666,53161.74009212097,0.0010035503333333331,0.004785800056882397,36984.63333333334,63747.305422103054,0.0008117753333333332,0.004277291162845423,31041.266666666666,57869.29645695837,0.0012616539999999999,0.005430109872124545,44100.0,70866.00408305021,0.001444033333333333,0.00585983844451269,49387.96666666667,75622.28273685827,0.0003243823333333333,0.00248531148965052,14078.566666666668,37123.47150477115,0.0022142,0.00990869,67729.3,152810.0,0.0034075166666666674,0.008794713067709108,95884.93333333336,109734.60382466216,0.00540198,0.010934396082749357,134911.66666666663,133405.55893548398,0.00626657,0.0213939,144115.0,254081.0
MR+MOC/LWAL+DNO/FC/HBET:3-5,76.9873,43.3451,2.5298966666666667,2.3127635035938185,1747070.0,983776.7885213258,3.252966666666666,2.6496877447436042,2082866.666666667,1073202.870197429,2.9038766666666667,2.495032582506022,1923940.0,1033483.7518585164,3.2152733333333336,2.6285713256570893,2065746.666666667,1067399.1490742553,2.9721666666666664,2.525102748554117,1951346.666666667,1040823.4415436016,1.7649233333333332,1.8957543183006484,1353193.333333333,856481.4885072272,0.4612600000000001,1.26593,623583.0,773257.0,4.753476666666667,3.1965665079095245,2712743.333333333,1197012.4843728424,5.835730000000001,3.494856073343921,3138976.666666666,1251770.0747031071,5.9032300000000015,6.30358,3125910.0,2256180.0
MUR+ADO/LWAL+DNO/FW/HBET:1,76.9873,43.3451,0.07832053333333333,0.058679876745922586,63358.93333333332,32779.25593359312,0.10123836666666668,0.06627828702272462,77142.90000000001,35659.29899201921,0.09074963333333334,0.06298995478998573,70981.23333333334,34471.1986051802,0.10793303333333333,0.0682593956943332,80863.36666666665,36291.80896171109,0.10865873333333333,0.06879805100437078,81273.56666666668,36543.69955137425,0.05510936666666666,0.04917119477935114,48347.56666666666,28805.677648184414,0.0397641,0.066175,38663.9,42101.5,0.15845166666666666,0.08014608054324583,108090.03333333333,39806.65434854384,0.19209966666666667,0.0851250783892607,125057.66666666669,40696.01385384351,0.225768,0.161301,140508.0,74748.6
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,76.9873,43.3451,0.013991066666666668,0.01268275786714651,45640.46666666667,25920.22110598853,0.0185815,0.014635294800583962,56247.1,28678.21239092299,0.01644973333333333,0.013768464580337198,51462.5,27505.044087080143,0.02000053333333333,0.015199633444045069,59210.6,29359.498734916368,0.020153900000000002,0.015335036342999356,59535.13333333332,29582.194569800864,0.00951723,0.010346952437258463,34359.7,22335.50373712469,0.00648699,0.0129212,27007.9,31493.5,0.030925066666666664,0.01868614105747893,81193.96666666666,33379.90232982848,0.03856303333333334,0.020397220094850614,95366.46666666667,34891.507287813685,0.0467923,0.0397494,109010.0,65457.2
W/LWAL+DUC/FW/HBET:1-2,76.9873,43.3451,0.00030769466666666665,0.00028424741309113086,89597.5,55197.80740969498,0.0004116876666666667,0.00032683390166702247,112253.0,61040.01522953793,0.000363374,0.00030809565749779724,102022.3,58581.10851541173,0.000443663,0.0003386405870550664,118560.66666666669,62406.003337463895,0.0004470393333333334,0.00034141767543419436,119247.0,62851.31883085492,0.000207072,0.00023293486913584518,65740.63333333335,47487.253959270194,0.000139626,0.000296847,50244.8,67428.7,0.0006892143333333332,0.0004108962790718737,165304.33333333337,70241.31492694785,0.000859038,0.00044430378717594666,195133.0,72748.32599601329,0.00103669,0.000852216,223053.0,134528.0
CR+CIP/LFINF+DNO/FC/HBET:3-7,76.9988,43.3447,0.3777266666666666,0.4420297156470366,670109.3333333335,404165.97153053625,0.506491,0.5217186965344021,806842.6666666665,453209.45531937975,0.44256899999999993,0.4838092531940892,740594.6666666665,430465.571569512,0.5117656666666667,0.5235718060338578,812181.0,454240.71344338526,0.4429416666666666,0.4834616142053058,739441.0,430249.01626551617,0.2564356666666667,0.3566267694816093,523504.33333333326,344845.08897393977,0.051645800000000006,0.154069,258336.0,262395.0,0.8502069999999999,0.6899907074495037,1125496.666666667,543676.8768811326,0.8680566666666666,0.6965332710726108,1142656.666666667,547036.2968731296,0.8588979999999999,1.2456,1115050.0,977448.0
CR+CIP/LFM+DUC/FC/HBET:1-7,76.9988,43.3447,0.4034170000000001,0.4773733446687427,722188.3333333335,452607.0890668368,0.5488443333333334,0.5771189388375676,887323.0,517150.021825711,0.4792373333333333,0.5303370587236637,810920.3333333335,488010.87263730326,0.6102546666666666,0.6198866530441943,949321.3333333335,541313.0930231905,0.5856413333333333,0.6068352897600982,923387.6666666665,534368.432666805,0.2721483333333333,0.3694537505053162,557925.0,378654.13983593107,0.144529,0.31955900000000004,409862.0,436983.0,1.0368653333333333,0.8513520449588147,1355946.666666667,668873.580804242,1.0929843333333336,0.8725937834729031,1408566.666666667,679628.2467579038,1.35738,1.78564,1615530.0,1332640.0
CR+CIP/LWAL+DNO/FC/HBET:8-16,76.9988,43.3447,0.22897966666666664,0.3633553753355277,1286286.666666667,906046.2642222587,0.3201826666666667,0.440492099137872,1579003.333333333,1042179.9789383791,0.2742803333333333,0.4030278352516941,1436040.0,977748.2454940364,0.32364366666666666,0.4418790654971863,1590220.0,1044972.543722242,0.2744583333333333,0.4020637085268121,1433833.333333333,976970.4844000605,0.14916620000000005,0.2881874778328626,984048.0,755671.6546737301,0.0197294,0.0782658,447546.0,490947.0,0.5864806666666667,0.6242167907243622,2299043.333333333,1325691.2327536906,0.599916,0.631153644131126,2337170.0,1336393.425251545,0.606626,1.14491,2297220.0,2400540.0
CR+PC/LWAL+DUC/FC/HBET:1-16,76.9988,43.3447,0.09814203333333334,0.18580677435353826,315891.0,254561.4466070357,0.14381266666666667,0.2396313643787057,401951.66666666674,302834.1935311577,0.12117633333333334,0.21297479429526656,361510.66666666674,280156.0819989457,0.166082,0.268118167313096,436385.33333333326,323871.22292475717,0.15780133333333332,0.25981635810574616,422425.0,317716.7547243229,0.05982856666666666,0.13110320456885186,233328.0,202421.59614033284,0.021031900000000003,0.0705636,156736.0,200928.0,0.329196,0.4264689382151217,669255.3333333335,439191.9031353682,0.350515,0.4412756978751744,699463.6666666665,449658.286797875,0.477449,0.966946,836359.0,922724.0
MCF+MOC/LWAL+DNO/FC/HBET:1-5,76.9988,43.3447,0.639722,0.8456943045345774,1007115.0,767928.8037962895,0.8852410000000001,1.0289300034123907,1278313.333333333,884019.2665886871,0.7670729999999999,0.9429904854592471,1152036.666666667,831751.0836849634,0.9909053333333332,1.1069173943986164,1381846.666666667,926689.8029365956,0.9487833333333334,1.082778698159919,1338646.666666667,913959.1796500906,0.4215856666666665,0.6478089213262572,743835.3333333335,634429.6372355076,0.204489,0.521568,502119.0,701191.0,1.7308500000000002,1.5254166441227348,2067570.0,1149222.7016795115,1.8285466666666668,1.564077344869279,2156866.666666666,1168155.202083848,2.2972200000000003,3.1894400000000003,2510960.0,2280490.0
MR+MOC/LWAL+DNO/FC/HBET:1-2,76.9988,43.3447,0.000617501,0.002105608128765232,34335.23333333333,50262.83528737267,0.001074,0.003161321954460753,49389.0,65999.27678665207,0.0007929943333333333,0.002500237326630769,40801.5,56794.49625746222,0.001529244,0.004207478777650314,61359.7,79086.40420482455,0.00161237,0.004323931115840461,64318.36666666668,81329.5077884473,0.00020214833333333327,0.0008756528165761691,17760.13333333333,29305.721520739102,0.00346023,0.0137261,101131.0,211497.0,0.00537997,0.010330896519609944,144150.66666666663,147695.43619406645,0.00593564,0.011054851233684191,154373.33333333337,154641.19686767386,0.0066684,0.0217115,159820.0,291987.0
MR+MOC/LWAL+DNO/FC/HBET:3-5,76.9988,43.3447,3.664966666666667,3.3687297455371312,2545900.0,1431520.7171745715,4.7363100000000005,3.858323550520355,3045403.333333333,1563321.881287123,4.210956666666667,3.629892405124121,2805430.0,1503764.9256708238,4.78101,3.8701173903843737,3064800.0,1565531.1186409974,4.2120500000000005,3.627823953273428,2800073.333333333,1502595.0070387488,2.589186666666667,2.7929323870083214,1988926.666666667,1254316.0670881784,0.705968,1.6559400000000002,961902.0,1108760.0,7.384153333333334,4.780459667992191,4147796.666666666,1772222.4314214438,7.52486,4.8165346341546345,4208153.333333333,1779201.4683341011,7.34709,8.56419,4081450.0,3180340.0
MUR+ADO/LWAL+DNO/FW/HBET:1,76.9988,43.3447,0.092433,0.07131987828088322,73082.76666666666,39170.73593887832,0.11839833333333336,0.08009854020448119,88630.3,42306.19658867954,0.106379,0.07630105392165665,81585.7,41017.412388046985,0.12798033333333333,0.08285038860366183,93984.36666666664,43134.49389006694,0.123901,0.08202973871915803,91664.86666666664,42957.65568674705,0.06714593333333334,0.060535900470978565,56926.33333333334,34911.337362986,0.0443513,0.0728707,43037.6,47587.4,0.1904336666666667,0.09616399643028802,127440.66666666669,46626.082010417966,0.19857500000000006,0.09713256875814393,131711.0,46734.89894631443,0.227337,0.182608,145053.0,85796.0
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,76.9988,43.3447,0.035246033333333336,0.03247848089378223,109478.26666666666,64458.36309436072,0.0462969,0.03742268465733347,134310.66666666663,70934.42285817389,0.04111596666666666,0.035222495137735184,122968.0,68178.75890383066,0.05057406666666667,0.03914172140122495,143118.66666666663,72870.26857901497,0.0487835,0.03860431030673762,139337.33333333337,72363.52200598801,0.0248262,0.02670801596664276,84200.96666666667,56224.27614202289,0.015093100000000003,0.0288576,62046.7,72671.7,0.07916126666666666,0.04790019578890628,199166.66666666663,81962.03642201946,0.08291939999999999,0.048636378911480566,206379.0,82517.22241851495,0.0975465,0.0935702,230558.0,153993.0
CR+CIP/LFM+DUC/FC/HBET:1-7,77.0129,43.3407,0.6297536666666667,0.7349229824652074,1108869.0,689597.698831234,0.8601383333333334,0.8839878126987951,1366020.0,788840.141346775,0.7480273333333334,0.812711001784904,1245073.333333333,743087.5414108355,0.97491,0.9585933852264996,1480360.0,832698.2044534502,0.8825280000000001,0.905496645389209,1385466.666666667,801195.7602789026,0.431742,0.5839207125956589,865226.0,582818.1983246005,0.23232,0.551978,627233.0,701926.0,1.7035900000000002,1.3350667859324492,2156166.666666666,1042402.3163880206,1.4845866666666667,1.226915770739332,1968186.666666667,985970.4834775171,1.7994,2.49036,2212320.0,1924430.0
CR+CIP/LWAL+DNO/FC/HBET:8-16,77.0129,43.3407,0.3283643333333333,0.5144643155832633,1886526.666666667,1323861.0482851542,0.4652033333333334,0.6332840665262313,2326956.666666666,1535780.7485047397,0.395206,0.5745488015343481,2108413.333333333,1433723.1777167525,0.4823183333333334,0.6451794446422553,2379533.333333333,1556519.913232365,0.37781366666666666,0.5578351967200229,2049213.333333333,1404424.0740088287,0.214956,0.40713513140888896,1453556.666666667,1103605.9522714114,0.0323946,0.137008,670417.0,776512.0,0.921638,0.9522826801778276,3547713.333333333,2025302.578946881,0.7344853333333333,0.8300520779980548,3081163.333333333,1849364.1858457432,0.7145130000000001,1.4704700000000002,2949530.0,3268500.0
CR+PC/LFLS+DUC/FC/HBET:5-9,77.0129,43.3407,0.6289316666666667,0.7735565281434403,1255706.666666667,775386.4379133802,0.8576973333333333,0.9302404026737748,1520960.0,880304.7431808297,0.7420063333333333,0.8540318799800287,1390146.666666667,830561.4382117945,0.8862836666666666,0.9460974704660309,1552473.333333333,890317.9966980588,0.7133053333333333,0.8323519016017203,1354416.666666667,816162.8980717567,0.4268833333333333,0.619500059234595,986923.0,658035.7188202037,0.08625189999999999,0.294932,491430.0,515470.0,1.5621666666666665,1.3087878853054158,2223726.666666666,1099297.0868948738,1.28317,1.1707868835958146,1960963.333333333,1024434.6584281931,1.23167,2.0596,1871800.0,1808140.0
CR+PC/LWAL+DUC/FC/HBET:1-16,77.0129,43.3407,0.5491286666666667,1.109044568371052,1729303.333333333,1401437.1934275979,0.8062683333333333,1.3860864792725678,2207196.666666666,1657840.151398466,0.6764786666666667,1.247997973671788,1978566.666666667,1535335.750302049,0.953745,1.549217877812328,2434026.666666666,1787149.5635228744,0.8404783333333333,1.4405391415292323,2249666.666666666,1696618.20822744,0.34489966666666666,0.8407395477432685,1294303.0,1140333.2722449559,0.13226400000000002,0.495123,864432.0,1182720.0,1.9695266666666664,2.4285687639179123,3835443.333333334,2449711.0932742893,1.6346666666666667,2.1530830743042766,3423510.0,2255852.027800878,2.16928,4.63656,4000690.0,4582710.0
MCF+MOC/LWAL+DNO/FC/HBET:1-5,77.0129,43.3407,0.08318623333333335,0.10774704561095348,129578.66666666669,97072.87392984716,0.115786,0.13039816309118604,164917.33333333337,111979.94884055508,0.09981860000000001,0.1195414131982906,148192.33333333337,105113.71154611562,0.1323536333333333,0.14175032560456433,180885.3333333333,118494.23410726222,0.1190749,0.13360148019514353,167666.0,113744.62674146658,0.05567656666666667,0.08498131398333009,96883.23333333332,81036.65655670209,0.027926099999999995,0.0769564,64716.4,94793.3,0.2385233333333333,0.19874065230121168,276179.66666666674,149178.13449996247,0.20631633333333327,0.18249164317518152,249495.0,141101.17434033714,0.253119,0.36986,284428.0,274669.0
MR+MOC/LWAL+DNO/FC/HBET:1-2,77.0129,43.3407,0.0008567443333333335,0.0034309567733311172,41818.76666666667,66256.5588885441,0.0014360933333333332,0.004854067512484303,60081.96666666668,85195.92790803508,0.0010793616666666666,0.0039801877528313784,49543.73333333334,74123.89846436543,0.0020661800000000004,0.006315473965520455,76279.33333333331,102144.97002572154,0.0019484366666666663,0.006095268331149263,73921.53333333334,99667.85405981656,0.00032986933333333337,0.0016991267548132547,22416.33333333333,41399.79881741241,0.00386692,0.0169638,113341.0,245271.0,0.00725625,0.01401861824170509,184738.0,186258.4517855648,0.0055671333333333324,0.011904732727318531,153264.66666666663,164333.59612047955,0.0061124,0.0233878,154531.0,307820.0
MR+MOC/LWAL+DNO/FC/HBET:3-5,77.0129,43.3407,0.6497313333333333,0.6015472512516739,454238.0,258400.11577762282,0.8447013333333334,0.6944595850731705,545387.6666666665,283379.32516544365,0.7475609999999999,0.6503792660782203,500881.66666666674,271903.7555281893,0.8687269999999999,0.7035704954966016,556038.3333333335,285527.92485129874,0.7230443333333333,0.6376316985968903,488462.0,268401.89471656946,0.4631476666666667,0.4980714214006974,357423.66666666674,226522.21448237696,0.128249,0.329812,172674.0,206521.0,1.3869699999999998,0.885679357668451,770404.6666666665,326035.5471708568,1.1816200000000001,0.8212855956432641,689034.6666666665,312901.9454720955,1.12038,1.4400700000000002,653841.0,553811.0
MUR+ADO/LWAL+DNO/FW/HBET:1,77.0129,43.3407,0.16957766666666665,0.12762308842011658,132318.33333333337,70557.30108374485,0.2172943333333333,0.14415419930253698,160417.33333333337,76514.95868056707,0.1949006666666667,0.13682986799266048,147500.0,74011.66237229854,0.23803400000000002,0.15036856886737407,171859.66666666663,78403.36538695263,0.2206243333333333,0.14571388895213647,162104.0,77053.4072546799,0.12496526666666667,0.1086062343509289,104350.46666666667,62937.95382601468,0.0809049,0.136699,77258.6,86854.1,0.35861833333333343,0.1764141693433697,235302.0,84973.02291969558,0.32620866666666665,0.17057841370531682,219123.66666666663,83805.60537338776,0.365909,0.321157,237308.0,154361.0
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,77.0129,43.3407,0.5355716666666667,0.47767219817127504,1603856.666666667,934321.8172021888,0.7051953333333333,0.5531284323338579,1968923.333333333,1032740.2203684462,0.6244986666666666,0.5187020354498119,1799683.333333333,989885.0569075628,0.7825193333333332,0.5846033570896121,2121996.666666666,1068020.491137173,0.7184496666666668,0.5611197390996171,1992513.333333333,1042243.812817114,0.38242966666666667,0.3955925047767659,1248259.0,816833.6620348928,0.230271,0.460021,902230.0,1083550.0,1.246194,0.7271750823105351,2989303.333333333,1210087.4805520836,1.116662,0.6918102359751552,2761946.666666666,1179231.311980629,1.2852,1.33076,3030240.0,2204450.0
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,77.0129,43.3407,0.01953826666666667,0.0169405767951455,346388.66666666674,219051.20583933487,0.025599400000000005,0.01957278293049929,431038.0,243729.1291919509,0.02271943333333333,0.01837254016602555,391651.66666666674,232908.94203600968,0.02834813333333333,0.020668893715866308,466929.66666666674,252787.2869106884,0.02606773333333333,0.01985334249146308,436647.33333333326,246130.66844237212,0.014040166666666666,0.014069158223575427,264928.66666666674,189958.23761202526,0.00858158,0.0164719,185310.0,247895.0,0.04479846666666667,0.025641928480734655,671985.6666666665,290085.8545622505,0.0402141,0.024403889655612958,617758.0,281761.64105577685,0.0461598,0.0469483,682627.0,528791.0
UNK,77.0129,43.3407,0.17393766666666666,0.17328304962754504,619025.6666666665,427351.7032923689,0.23284766666666665,0.20395650560815384,780228.6666666665,483351.6918859393,0.2045543333333333,0.18968065152747893,704636.0,458230.9344857314,0.260669,0.21772096927055765,850508.3333333335,505607.3614103471,0.23786066666666664,0.2075797773494433,791675.3333333335,489224.10704082117,0.12190203333333333,0.14101493462750675,466889.0,364154.1214635485,0.0699676,0.152634,317598.0,455007.0,0.4313196666666667,0.2830595763725761,1259930.0,603684.100219551,0.382248,0.2657897321842128,1148934.666666667,579901.2818422918,0.448826,0.521173,1287180.0,1104400.0
CR+CIP/LFM+DUC/FC/HBET:1-7,77.0254,43.3489,1.1949686666666668,1.4703949147951905,2129003.333333333,1370968.6561333195,1.6508266666666669,1.7802696019329958,2645193.333333333,1575761.036910243,1.4250233333333335,1.6297274968192959,2397943.333333333,1479702.8978443237,1.90819,1.9527064499276097,2906363.333333333,1677199.3859208669,1.6160933333333334,1.7719889132992777,2600603.333333333,1568547.3549505041,0.8276286666666666,1.1750618255885754,1669123.333333333,1163238.5702091476,0.465432,1.10697,1265280.0,1397110.0,3.4519866666666665,2.762588134925894,4344026.666666667,2120830.677226889,2.49832,2.2843434131909515,3492663.333333333,1869226.771109737,2.89655,4.55236,3788130.0,3600610.0
CR+CIP/LWAL+DNO/FC/HBET:8-16,77.0254,43.3489,0.864291,1.3703340200801006,5364403.333333333,3686723.914135089,1.26332,1.731407931315501,6698913.333333332,4335230.645104773,1.0552833333333334,1.5506444993865542,6025766.666666668,4017585.1319418233,1.342833333333333,1.7915600334252455,6950013.333333332,4440969.08927795,0.9493373333333333,1.4475658960130275,5655480.0,3833799.5074135596,0.5608006666666667,1.0596739203432135,4141546.666666666,3057581.9459428317,0.0991573,0.390661,2011210.0,2346430.0,2.752193333333333,2.7680693146507567,10730666.666666666,5957505.648736074,1.696413333333333,2.0641801842700978,7979376.666666668,4887960.667770012,1.53071,3.54072,7275320.0,8402680.0
CR+PC/LFLS+DUC/FC/HBET:5-9,77.0254,43.3489,0.8535953333333334,1.0576938197270933,1802323.333333333,1093656.292818828,1.1955666666666664,1.2943780075215878,2208606.666666666,1256876.896287867,1.0194969999999999,1.1773574540800162,2005063.333333333,1178049.129936627,1.2628666666666668,1.3338862649249956,2284306.666666666,1282915.1820842335,0.9285583333333336,1.1105793176586312,1891766.666666667,1131744.1630166343,0.575558,0.839932351718875,1417983.333333333,924558.8035622421,0.133201,0.430853,737884.0,783646.0,2.359293333333333,1.9157425192917288,3373606.666666666,1626563.8876853937,1.5498933333333331,1.5031785306328571,2588050.0,1388559.5941678395,1.38871,2.55867,2363720.0,2389550.0
CR+PC/LWAL+DUC/FC/HBET:1-16,77.0254,43.3489,0.7625100000000001,1.6098703681973898,2383670.0,2014978.8991919719,1.1325233333333329,2.033681971468936,3074180.0,2398421.6631637844,0.9427700000000001,1.8198363055231093,2738093.333333333,2212290.469603845,1.3706536666666669,2.307235777945837,3445086.666666666,2613545.0072629107,1.11214,2.03708690631445,3019376.666666666,2390696.61642794,0.486193,1.2196681309684203,1792443.333333333,1646672.42099197,0.190068,0.718018,1254320.0,1697870.0,2.935986666666667,3.6959038481300106,5590923.333333333,3641260.89846788,1.92296,2.8339991001743257,4284560.0,3028587.3145779083,2.42845,5.97863,4802860.0,6044590.0
MCF+MOC/LWAL+DNO/FC/HBET:1-5,77.0254,43.3489,0.31595300000000004,0.4312178794414722,493719.66666666674,386034.32156984287,0.4445016666666667,0.5250115671058009,634877.3333333335,447457.2484444122,0.38045300000000004,0.4793315095687372,566831.0,418680.6207285772,0.518383,0.5772955273664723,707459.6666666665,477518.8992138892,0.4349016666666667,0.5222311326744552,622734.6666666665,444964.2021682443,0.21413566666666664,0.34269578647622084,371142.0,323800.684175552,0.11158,0.309738,260933.0,377720.0,0.966239,0.8218014409143422,1111927.333333333,606603.5416884738,0.6881473333333332,0.6780118926878954,871333.3333333335,534259.0298392511,0.806792,1.34876,956288.0,1026080.0
MR+MOC/LWAL+DNO/FC/HBET:1-2,77.0254,43.3489,0.0006199626666666668,0.002207545278682485,40835.96666666667,55634.42353799989,0.0011564,0.003426609369905216,60515.30000000001,74994.3964388155,0.0008161803333333334,0.002646500304318055,48995.5,63389.288969150344,0.0018259066666666667,0.004865062032805382,79629.46666666667,94137.410326017,0.001462583333333333,0.0041106625243248675,70270.56666666668,84635.19864099097,0.00020292299999999995,0.0009569507184512922,21539.233333333334,32960.31241253975,0.00337059,0.014127700000000003,113045.0,227399.0,0.007845263333333333,0.013426616830882357,207550.0,192153.97093101032,0.0040111466666666665,0.00843138612783608,133229.33333333337,138413.74169094948,0.004098600000000001,0.015926,126982.0,250568.0
MR+MOC/LWAL+DNO/FC/HBET:3-5,77.0254,43.3489,0.9114346666666666,0.8419291248740071,657712.6666666665,370896.88421776274,1.2102933333333332,0.9863924332975526,798600.6666666665,411337.98504744115,1.058958,0.9165272387659844,728773.6666666665,392366.1823123055,1.26768,1.0097942997627454,824337.0,417333.3171589453,0.978589,0.875677754992605,689068.6666666665,380617.8793612361,0.6463016666666667,0.6939352715296211,517435.66666666674,323463.3824573931,0.198143,0.4950310000000001,260115.0,315951.0,2.1134500000000003,1.3104303833685922,1171550.0,486334.9620005857,1.5008066666666666,1.1033187652109733,924522.6666666665,440280.6450008145,1.3420299999999998,1.87926,841947.0,763625.0
MUR+ADO/LWAL+DNO/FW/HBET:1,77.0254,43.3489,0.27141166666666666,0.2145975828674581,214345.3333333333,118237.9617677842,0.3519826666666666,0.24330224973385586,262614.33333333326,128458.83215904878,0.3133953333333333,0.2303815887736884,239965.66666666663,124088.0562257661,0.39211866666666667,0.2554346386110023,285192.66666666674,132135.23491988552,0.3446753333333334,0.2417899830325667,258072.66666666663,128022.7056263415,0.20107966666666668,0.18331360255098966,169376.0,105767.74321229618,0.138192,0.230431,132410.0,146181.0,0.609926,0.3002253637484496,400686.66666666674,142834.07786425945,0.482796,0.2774122709374383,335251.66666666674,138211.3321037349,0.522816,0.518101,352690.0,254306.0
