id,country,name,enname,locname,offname,boundary,adminlevel,wikidata,wikimedia,timestamp,note,path,rpath,ISO3166_2,NUM_POINTS,SUM_CCOMPL,AVG_CCOMPL,SUM_CCOM_1,AVG_CCOM_1,SUM_CEXT,AVG_CEXT,SUM_CEXTST,AVG_CEXTST,SUM_CK1COM,AVG_CK1COM,SUM_CK1C_1,AVG_CK1C_1,SUM_CK1EXT,AVG_CK1EXT,SUM_CK1E_1,AVG_CK1E_1,SUM_CK1MOD,AVG_CK1MOD,SUM_CK1M_1,AVG_CK1M_1,SUM_CK1NO,AVG_CK1NO,SUM_CK1NOS,AVG_CK1NOS,SUM_CK1SLI,AVG_CK1SLI,SUM_CK1S_1,AVG_CK1S_1,SUM_CK2COM,AVG_CK2COM,SUM_CK2C_1,AVG_CK2C_1,SUM_CK2EXT,AVG_CK2EXT,SUM_CK2E_1,AVG_CK2E_1,SUM_CK2MOD,AVG_CK2MOD,SUM_CK2M_1,AVG_CK2M_1,SUM_CK2NO,AVG_CK2NO,SUM_CK2NOS,AVG_CK2NOS,SUM_CK2SLI,AVG_CK2SLI,SUM_CK2S_1,AVG_CK2S_1,SUM_CKCCOM,AVG_CKCCOM,SUM_CKCC_1,AVG_CKCC_1,SUM_CKCEXT,AVG_CKCEXT,SUM_CKCE_1,AVG_CKCE_1,SUM_CKCMOD,AVG_CKCMOD,SUM_CKCM_1,AVG_CKCM_1,SUM_CKCNO,AVG_CKCNO,SUM_CKCNOS,AVG_CKCNOS,SUM_CKCSLI,AVG_CKCSLI,SUM_CKCS_1,AVG_CKCS_1,SUM_CMOD,AVG_CMOD,SUM_CMODST,AVG_CMODST,SUM_CNO,AVG_CNO,SUM_CNOSTD,AVG_CNOSTD,SUM_CSLIGH,AVG_CSLIGH,SUM_CSLI_1,AVG_CSLI_1,SUM_KPCOMP,AVG_KPCOMP,SUM_KPCO_1,AVG_KPCO_1,SUM_KPEXT,AVG_KPEXT,SUM_KPEXTS,AVG_KPEXTS,SUM_KPMOD,AVG_KPMOD,SUM_KPMODS,AVG_KPMODS,SUM_KPNO,AVG_KPNO,SUM_KPNOST,AVG_KPNOST,SUM_KPSLIG,AVG_KPSLIG,SUM_KPSL_1,AVG_KPSL_1,SUM_N45COM,AVG_N45COM,SUM_N45C_1,AVG_N45C_1,SUM_N45EXT,AVG_N45EXT,SUM_N45E_1,AVG_N45E_1,SUM_N45MOD,AVG_N45MOD,SUM_N45M_1,AVG_N45M_1,SUM_N45NO,AVG_N45NO,SUM_N45NOS,AVG_N45NOS,SUM_N45SLI,AVG_N45SLI,SUM_N45S_1,AVG_N45S_1,SUM_NRFCOM,AVG_NRFCOM,SUM_NRFC_1,AVG_NRFC_1,SUM_NRFEXT,AVG_NRFEXT,SUM_NRFE_1,AVG_NRFE_1,SUM_NRFMOD,AVG_NRFMOD,SUM_NRFM_1,AVG_NRFM_1,SUM_NRFNO,AVG_NRFNO,SUM_NRFNOS,AVG_NRFNOS,SUM_NRFSLI,AVG_NRFSLI,SUM_NRFS_1,AVG_NRFS_1,SUM_SPCOMP,AVG_SPCOMP,SUM_SPCO_1,AVG_SPCO_1,SUM_SPEXT,AVG_SPEXT,SUM_SPEXTS,AVG_SPEXTS,SUM_SPMOD,AVG_SPMOD,SUM_SPMODS,AVG_SPMODS,SUM_SPNO,AVG_SPNO,SUM_SPNOST,AVG_SPNOST,SUM_SPSLIG,AVG_SPSLIG,SUM_SPSL_1,AVG_SPSL_1,SUM_TCOMPL,AVG_TCOMPL,SUM_TCOM_1,AVG_TCOM_1,SUM_TEXT,AVG_TEXT,SUM_TEXTST,AVG_TEXTST,SUM_TMOD,AVG_TMOD,SUM_TMODST,AVG_TMODST,SUM_TNO,AVG_TNO,SUM_TNOSTD,AVG_TNOSTD,SUM_TSLIGH,AVG_TSLIGH,SUM_TSLI_1,AVG_TSLI_1,SUM_VCOMPL,AVG_VCOMPL,SUM_VCOM_1,AVG_VCOM_1,SUM_VEXT,AVG_VEXT,SUM_VEXTST,AVG_VEXTST,SUM_VMOD,AVG_VMOD,SUM_VMODST,AVG_VMODST,SUM_VNO,AVG_VNO,SUM_VNOSTD,AVG_VNOSTD,SUM_VSLIGH,AVG_VSLIGH,SUM_VSLI_1,AVG_VSLI_1,NUM_POIN_1,SUM_CK1OCC,AVG_CK1OCC,SUM_CK1O_1,AVG_CK1O_1,SUM_CK1STR,AVG_CK1STR,SUM_CK1S_2,AVG_CK1S_2,SUM_CK2OCC,AVG_CK2OCC,SUM_CK2O_1,AVG_CK2O_1,SUM_CK2STR,AVG_CK2STR,SUM_CK2S_2,AVG_CK2S_2,SUM_CKCOCC,AVG_CKCOCC,SUM_CKCO_1,AVG_CKCO_1,SUM_CKCSTR,AVG_CKCSTR,SUM_CKCS_2,AVG_CKCS_2,SUM_COCCUP,AVG_COCCUP,SUM_COCC_1,AVG_COCC_1,SUM_CSTRUC,AVG_CSTRUC,SUM_CSTR_1,AVG_CSTR_1,SUM_KPOCCU,AVG_KPOCCU,SUM_KPOC_1,AVG_KPOC_1,SUM_KPSTRU,AVG_KPSTRU,SUM_KPST_1,AVG_KPST_1,SUM_N45OCC,AVG_N45OCC,SUM_N45O_1,AVG_N45O_1,SUM_N45STR,AVG_N45STR,SUM_N45S_2,AVG_N45S_2,SUM_NRFOCC,AVG_NRFOCC,SUM_NRFO_1,AVG_NRFO_1,SUM_NRFSTR,AVG_NRFSTR,SUM_NRFS_2,AVG_NRFS_2,SUM_SPOCCU,AVG_SPOCCU,SUM_SPOC_1,AVG_SPOC_1,SUM_SPSTRU,AVG_SPSTRU,SUM_SPST_1,AVG_SPST_1,SUM_TOCCUP,AVG_TOCCUP,SUM_TOCC_1,AVG_TOCC_1,SUM_TSTRUC,AVG_TSTRUC,SUM_TSTR_1,AVG_TSTR_1,SUM_VOCCUP,AVG_VOCCUP,SUM_VOCC_1,AVG_VOCC_1,SUM_VSTRUC,AVG_VSTRUC,SUM_VSTR_1,AVG_VSTR_1
"3390291",KAZ,Бостандыкский район,,Бостандыкский район,,administrative,"6",Q16627789,ru:Бостандыкский район,2019-07-22 22:01:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3390291","3390291,2465058,214665,0",,"297",204.349933035333294,0.688046912576880,281.196610608285880,0.946789934708033,161.436359035666641,0.543556764429854,140.253917587056776,0.472235412751033,604.601547753333193,2.035695446980920,540.733400913672540,1.820651181527517,355.048738773333241,1.195450298900112,198.109630855839782,0.667035794127407,761.982192416666749,2.565596607463525,320.476802401624752,1.079046472732743,2654.285860466667145,8.936989429180697,1046.776522457966848,3.524500075616050,2183.081685566666692,7.350443385746352,604.489222921009627,2.035317248892288,913.386314763333644,3.075374797182941,677.055917501438330,2.279649553876897,457.772885793333103,1.541322847789000,210.848657975228861,0.709928141330737,900.589453033333257,3.032287720650954,322.012536427435464,1.084217294368470,2080.670460433333574,7.005624445903480,972.576849922900010,3.274669528359933,2206.580923566667479,7.429565399214368,624.524257558137720,2.102775277973528,747.280799293333416,2.516096967317621,606.769756592238082,2.042995813441879,404.879558650000092,1.363230837205388,204.709402080218638,0.689257246061342,830.962617539999997,2.797853931111111,321.162805169274236,1.081356246361193,2375.552385866665190,7.998492881705944,1013.082591661311540,3.411052497176133,2200.324613699999190,7.408500382828280,613.019253547863059,2.064037890733545,417.842033549999996,1.406875533838384,269.412972219877361,0.907114384578712,4061.684569333336185,13.675705620650964,1034.570102821072624,3.483401019599571,1713.687115416666757,5.769990287598205,614.924863856717820,2.070454087059656,138.770674699000040,0.467241328952862,317.803346202999933,1.070044936710437,137.641092257000025,0.463438021067340,211.996887080000022,0.713794232592593,398.090358449999826,1.340371577272727,449.206949050000048,1.512481309932660,4014.225498299998435,13.515910768686863,1751.974650199999360,5.898904546127944,1870.272399499999892,6.297213466329966,1079.707298699999455,3.635378110101008,1270.244988916665534,4.276919154601567,798.784403789278826,2.689509777068279,543.773894773333154,1.830888534590347,219.787267915694116,0.740024471096613,994.491388066666786,3.348455852076319,330.132255042740553,1.111556414285322,1604.426425883333650,5.402109178058362,895.663513454316103,3.015702065502748,2146.063303266666935,7.225802367901236,643.513501377834700,2.166712125851295,2211.115625720000025,7.444833756632996,1813.810747100000526,6.107106892592594,668.240321510000058,2.249967412491582,398.200950549999845,1.340743941245791,1056.455586799999764,3.557089517845117,594.060416580000265,2.000203422828284,856.730914159999884,2.884615872592592,1199.654245999999375,4.039239885521884,1766.457629799999495,5.947668787205385,1177.394307699999899,3.964290598316498,1997.289312733332963,6.724879840852973,976.412989353920580,3.287585822740474,669.253835113333253,2.253379916206509,222.033888527070673,0.747588850259497,1083.488843166666356,3.648110583052749,332.950239751057893,1.121044578286390,943.285937396667236,3.176046927261506,699.357229836600823,2.354738147597983,1865.682021466667038,6.281757648035916,665.752949882162852,2.241592423845666,366.952542080999763,1.235530444717171,398.887597143920800,1.343055882639464,245.493068554666763,0.826575988399551,170.661697343193737,0.574618509573043,575.387741019999908,1.937332461346801,301.750986055566671,1.015996586045679,3391.042976166665539,11.417653118406282,1078.595515272173316,3.631634731556139,1980.123671123332997,6.667083067755330,618.014378814743282,2.080856494325735,1478.710297546666879,4.978822550662178,850.643208303671145,2.864118546477007,586.623050286666853,1.975161785476993,216.717956516261069,0.729690089280340,1028.612507233332963,3.463341775196407,324.401190321097602,1.092259900071036,1403.634556253334040,4.726042276947252,825.477514848551323,2.779385571880644,2061.419586466666260,6.940806688439953,656.695183098078246,2.211094892586122,"297",163.017196090666687,0.548879448116723,205.918076196880151,0.693326855881751,273236056.433333456516266,919986.721997755696066,196422347.342713028192520,661354.704857619595714,264.209794141666691,0.889595266470258,276.535376308337732,0.931095543125716,382378712.633333146572113,1287470.412906845565885,244842068.774847805500031,824384.069948982563801,208.256891955333373,0.701201656415264,239.314473335428517,0.805772637493025,323234223.199999809265137,1088330.717845117207617,219513838.644930511713028,739103.833821314852685,49.273713050199994,0.165904757744781,96.919489918715769,0.326328248884565,120447219.406666651368141,405546.193288439884782,109746437.514224439859390,369516.624627018289175,23.639285641900003,0.079593554349832,74.960566361000076,0.252392479329967,92096375.330000028014183,310088.805824915936682,121966648.299999967217445,410662.115488215349615,409.226162651666755,1.377865867514029,353.613165211875923,1.190616717885104,519860257.200000226497650,1750371.236363637028262,293955465.498140931129456,989749.042081282590516,736.070542980000369,2.478351996565658,878.664545356000076,2.958466482680135,807053156.299999952316284,2717350.694612794555724,667996801.500000000000000,2249147.479797979816794,691.861082458000283,2.329498594134681,471.924243020245683,1.588970515219682,767327955.200000047683716,2583595.808754208963364,361572755.567939162254333,1217416.685413936618716,85.060082408633335,0.286397583867452,135.954727988268331,0.457760026896526,174342825.126666605472565,587012.879214365617372,143407437.321903169155121,482853.324316172278486,453.990955809666957,1.528589076800225,375.380219832768319,1.263906464083395,564281056.233333230018616,1899936.216273849364370,306344754.293813347816467,1031463.819171088747680
