id,country,name,enname,locname,offname,boundary,adminlevel,wikidata,wikimedia,timestamp,note,path,rpath,ISO3166_2,NUM_POINTS,SUM_CK1OCC,AVG_CK1OCC,SUM_CK1O_1,AVG_CK1O_1,SUM_CK1STR,AVG_CK1STR,SUM_CK1S_1,AVG_CK1S_1,SUM_CK2OCC,AVG_CK2OCC,SUM_CK2O_1,AVG_CK2O_1,SUM_CK2STR,AVG_CK2STR,SUM_CK2S_1,AVG_CK2S_1,SUM_CKCOCC,AVG_CKCOCC,SUM_CKCO_1,AVG_CKCO_1,SUM_CKCSTR,AVG_CKCSTR,SUM_CKCS_1,AVG_CKCS_1,SUM_COCCUP,AVG_COCCUP,SUM_COCC_1,AVG_COCC_1,SUM_CSTRUC,AVG_CSTRUC,SUM_CSTR_1,AVG_CSTR_1,SUM_KPOCCU,AVG_KPOCCU,SUM_KPOC_1,AVG_KPOC_1,SUM_KPSTRU,AVG_KPSTRU,SUM_KPST_1,AVG_KPST_1,SUM_N45OCC,AVG_N45OCC,SUM_N45O_1,AVG_N45O_1,SUM_N45STR,AVG_N45STR,SUM_N45S_1,AVG_N45S_1,SUM_NRFOCC,AVG_NRFOCC,SUM_NRFO_1,AVG_NRFO_1,SUM_NRFSTR,AVG_NRFSTR,SUM_NRFS_1,AVG_NRFS_1,SUM_SPOCCU,AVG_SPOCCU,SUM_SPOC_1,AVG_SPOC_1,SUM_SPSTRU,AVG_SPSTRU,SUM_SPST_1,AVG_SPST_1,SUM_TOCCUP,AVG_TOCCUP,SUM_TOCC_1,AVG_TOCC_1,SUM_TSTRUC,AVG_TSTRUC,SUM_TSTR_1,AVG_TSTR_1,SUM_VOCCUP,AVG_VOCCUP,SUM_VOCC_1,AVG_VOCC_1,SUM_VSTRUC,AVG_VSTRUC,SUM_VSTR_1,AVG_VSTR_1,NUM_POIN_1,SUM_CCOMPL,AVG_CCOMPL,SUM_CCOM_1,AVG_CCOM_1,SUM_CEXT,AVG_CEXT,SUM_CEXTST,AVG_CEXTST,SUM_CK1COM,AVG_CK1COM,SUM_CK1C_1,AVG_CK1C_1,SUM_CK1EXT,AVG_CK1EXT,SUM_CK1E_1,AVG_CK1E_1,SUM_CK1MOD,AVG_CK1MOD,SUM_CK1M_1,AVG_CK1M_1,SUM_CK1NO,AVG_CK1NO,SUM_CK1NOS,AVG_CK1NOS,SUM_CK1SLI,AVG_CK1SLI,SUM_CK1S_2,AVG_CK1S_2,SUM_CK2COM,AVG_CK2COM,SUM_CK2C_1,AVG_CK2C_1,SUM_CK2EXT,AVG_CK2EXT,SUM_CK2E_1,AVG_CK2E_1,SUM_CK2MOD,AVG_CK2MOD,SUM_CK2M_1,AVG_CK2M_1,SUM_CK2NO,AVG_CK2NO,SUM_CK2NOS,AVG_CK2NOS,SUM_CK2SLI,AVG_CK2SLI,SUM_CK2S_2,AVG_CK2S_2,SUM_CKCCOM,AVG_CKCCOM,SUM_CKCC_1,AVG_CKCC_1,SUM_CKCEXT,AVG_CKCEXT,SUM_CKCE_1,AVG_CKCE_1,SUM_CKCMOD,AVG_CKCMOD,SUM_CKCM_1,AVG_CKCM_1,SUM_CKCNO,AVG_CKCNO,SUM_CKCNOS,AVG_CKCNOS,SUM_CKCSLI,AVG_CKCSLI,SUM_CKCS_2,AVG_CKCS_2,SUM_CMOD,AVG_CMOD,SUM_CMODST,AVG_CMODST,SUM_CNO,AVG_CNO,SUM_CNOSTD,AVG_CNOSTD,SUM_CSLIGH,AVG_CSLIGH,SUM_CSLI_1,AVG_CSLI_1,SUM_KPCOMP,AVG_KPCOMP,SUM_KPCO_1,AVG_KPCO_1,SUM_KPEXT,AVG_KPEXT,SUM_KPEXTS,AVG_KPEXTS,SUM_KPMOD,AVG_KPMOD,SUM_KPMODS,AVG_KPMODS,SUM_KPNO,AVG_KPNO,SUM_KPNOST,AVG_KPNOST,SUM_KPSLIG,AVG_KPSLIG,SUM_KPSL_1,AVG_KPSL_1,SUM_N45COM,AVG_N45COM,SUM_N45C_1,AVG_N45C_1,SUM_N45EXT,AVG_N45EXT,SUM_N45E_1,AVG_N45E_1,SUM_N45MOD,AVG_N45MOD,SUM_N45M_1,AVG_N45M_1,SUM_N45NO,AVG_N45NO,SUM_N45NOS,AVG_N45NOS,SUM_N45SLI,AVG_N45SLI,SUM_N45S_2,AVG_N45S_2,SUM_NRFCOM,AVG_NRFCOM,SUM_NRFC_1,AVG_NRFC_1,SUM_NRFEXT,AVG_NRFEXT,SUM_NRFE_1,AVG_NRFE_1,SUM_NRFMOD,AVG_NRFMOD,SUM_NRFM_1,AVG_NRFM_1,SUM_NRFNO,AVG_NRFNO,SUM_NRFNOS,AVG_NRFNOS,SUM_NRFSLI,AVG_NRFSLI,SUM_NRFS_2,AVG_NRFS_2,SUM_SPCOMP,AVG_SPCOMP,SUM_SPCO_1,AVG_SPCO_1,SUM_SPEXT,AVG_SPEXT,SUM_SPEXTS,AVG_SPEXTS,SUM_SPMOD,AVG_SPMOD,SUM_SPMODS,AVG_SPMODS,SUM_SPNO,AVG_SPNO,SUM_SPNOST,AVG_SPNOST,SUM_SPSLIG,AVG_SPSLIG,SUM_SPSL_1,AVG_SPSL_1,SUM_TCOMPL,AVG_TCOMPL,SUM_TCOM_1,AVG_TCOM_1,SUM_TEXT,AVG_TEXT,SUM_TEXTST,AVG_TEXTST,SUM_TMOD,AVG_TMOD,SUM_TMODST,AVG_TMODST,SUM_TNO,AVG_TNO,SUM_TNOSTD,AVG_TNOSTD,SUM_TSLIGH,AVG_TSLIGH,SUM_TSLI_1,AVG_TSLI_1,SUM_VCOMPL,AVG_VCOMPL,SUM_VCOM_1,AVG_VCOM_1,SUM_VEXT,AVG_VEXT,SUM_VEXTST,AVG_VEXTST,SUM_VMOD,AVG_VMOD,SUM_VMODST,AVG_VMODST,SUM_VNO,AVG_VNO,SUM_VNOSTD,AVG_VNOSTD,SUM_VSLIGH,AVG_VSLIGH,SUM_VSLI_1,AVG_VSLI_1
"3072216",KAZ,Алатауский район,,Алатауский район,,administrative,"6",Q16533408,ru:Алатауский район,2019-05-27 22:01:02,,"0,214665,2465058,3072216","3072216,2465058,214665,0",,"418",251.413996982333089,0.601468892302232,273.982213908831170,0.655459841887156,388264978.093333184719086,928863.583955342532136,252147746.785451680421829,603224.274606343708001,336.615454414333385,0.805300130177831,326.461489037131344,0.781008346978783,477855638.666667103767395,1143195.307814992964268,287539019.757438242435455,687892.391764206346124,295.927341900666534,0.707960148087719,302.098434753210029,0.722723528117727,436312532.143333494663239,1043809.885510367224924,271526595.790024042129517,649585.157392402063124,125.004192471199900,0.299053092036363,177.761283054752738,0.425266227403715,237163568.839999943971634,567376.958947368315421,180658959.349237650632858,432198.467342673800886,48.131853795999987,0.115147975588517,131.297854246999862,0.314109699155502,153891262.169999986886978,368160.914282296609599,193415487.819999992847443,462716.478038277477026,1115.597563935332118,2.668893693625197,619.299281148684031,1.481577227628431,1153779891.399999141693115,2760238.974641146138310,453663888.963326573371887,1085320.308524704771116,1226.228789400000778,2.933561697129189,1177.276854141000740,2.816451804165073,1240746378.600000143051147,2968292.771770335268229,847435069.100000023841858,2027356.624641148373485,369.696068990000015,0.884440356435407,344.516121807329512,0.824201248342894,513563457.000000238418579,1228620.710526316426694,300754199.889793157577515,719507.655238739564084,170.186572544966623,0.407144910394657,214.129289422082110,0.512271027325555,299048869.733333110809326,715427.918022328056395,211676057.911467581987381,506402.052419778890908,331.847309309666741,0.793893084472887,324.029056855460055,0.775189131233158,475746288.099999964237213,1138149.014593301340938,286805628.242510855197906,686137.866608877666295,"418",501.867346377000274,1.200639584633972,548.975662561717513,1.313338905650042,363.723668210333244,0.870152316292663,247.200708318593286,0.591389254350702,963.183965483333395,2.304267860007974,799.504928374271003,1.912691216206390,573.720773749999694,1.372537736244018,290.705360195877574,0.695467368889659,1205.488933663334137,2.883944817376397,454.062078819765588,1.086272915836760,3710.889778300002035,8.877726742344503,1445.809058954344664,3.458873346780729,3236.716627500002687,7.743341214114839,839.586943664269256,2.008581204938443,1237.652900883331995,2.960892107376393,914.096075985617517,2.186832717668941,672.469973826667456,1.608779841690592,299.816229639369396,0.717263707271219,1337.226326856665537,3.199106045111640,448.809138214216773,1.073706072282815,3191.383422206664363,7.634888569872403,1368.339611944068565,3.273539741492987,3251.267390533329944,7.778151651993612,859.167818539982591,2.055425403205700,1116.266158343333700,2.670493201778310,865.208521921586453,2.069876846702360,631.538242406666313,1.510857039250398,296.739878609343748,0.709904015811827,1284.973971076666885,3.074100409274322,451.091653051171647,1.079166634093712,3404.154921099997864,8.143911294497602,1402.785223847403358,3.355945511596659,3253.066742133335993,7.782456320893148,848.277593419565278,2.029372233061161,865.399281813332436,2.070333210079743,433.690130090661626,1.037536196389143,5029.036934300000212,12.031188838038277,1519.527329479853961,3.635232845645584,2929.972861423337235,7.009504453165879,846.856507113433395,2.025972505056061,354.206793482999785,0.847384673404306,692.622874418000038,1.656992522531101,307.152864663999935,0.734815465703349,392.750544209999873,0.939594603373205,807.396780899999612,1.931571246172248,751.799180429999979,1.798562632607655,5056.742387000003873,12.097469825358861,2678.004820800000289,6.406710097607657,3164.501085100001092,7.570576758612443,1512.463276000000633,3.618333196172250,3417.031651406669425,8.174716869393945,1415.391944554054817,3.386105130512093,1070.816079916666695,2.561760956738437,300.329829385592518,0.718492414798068,1632.986517849999927,3.906666310645933,463.850573601994995,1.109690367468888,1063.475286840000535,2.544199250813398,790.149833105570224,1.890310605515718,2505.690438693331998,5.994474733716105,936.974771914625649,2.241566439987143,3859.827915899998970,9.234038076315787,2597.647069900001043,6.214466674401916,1050.699045500000693,2.513634080143542,538.159645570000293,1.287463266913876,1541.530502799999340,3.687872016267941,841.671519410000087,2.013568228253589,974.183975580000720,2.330583673636365,1318.202442810000321,3.153594360789474,2263.758657899999434,5.415690569138754,1653.458722800002079,3.955642877511967,1314.196835363331729,3.144011567854861,938.364295054154240,2.244890658024293,687.173075776666337,1.643954726738436,300.943806730803601,0.719961260121540,1350.835097550000455,3.231662912799044,454.627294645021834,1.087625106806272,3088.874747759999082,7.389652506602869,1365.147664519472528,3.265903503635102,3248.920258233335517,7.772536502950564,875.433401243961384,2.094338280487946,675.557575529666565,1.616166448635566,650.412430162260421,1.556010598474307,446.530016492333459,1.068253627972090,269.101500685673614,0.643783494463334,1008.036367253333424,2.411570256586922,451.638151941565695,1.080474047707095,4446.527770133333433,10.637626244338119,1524.443369279294529,3.646993706409796,3113.348262163333402,7.448201584122807,854.302830368479363,2.043786675522678,1233.842315899999676,2.951775875358851,910.879894687718433,2.179138504037604,667.457663973332842,1.596788669792662,299.306799785903706,0.716044975564363,1329.675399136666556,3.181041624728867,451.330988483362773,1.079739206897997,3203.408118519997061,7.663655785933007,1374.926253529012456,3.289297257246441,3255.616492366664716,7.788556201834126,861.914397419043098,2.061996166074266
