id,country,name,enname,locname,offname,boundary,adminlevel,wikidata,wikimedia,timestamp,note,path,rpath,ISO3166_2,fid,LONGITUDE,LATITUDE,TAXONOMY,BUILDINGS,TOTAL_REPL_COST_USD,OCCUPANTS_PER_ASSET,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,OCCUPANCY,COST_PER_AREA_USD,id_3,country_2,name_3,enname_2,locname_2,offname_2,boundary_2,adminlevel_2,wikidata_2,wikimedia_2,timestamp_2,note_2,path_2,rpath_2,iso3166_2_2
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4158,76.97510,43.24520,W+WLI/LO+DUC/FW/HBET:1-2,1,181189,5,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,15108,76.99260,43.28950,MR+MOC/LWAL+DNO/FC/HBET:1-2,11,1219100,57,117,KAZ,Kazakhstan,1,Almaty,15,Talgarskiy,Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4503,76.95370,43.25390,CR+CIP/LDUAL+DNO/FC/HBET:7-25,1,7825190,152,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4542,76.93080,43.21710,W+WLI/LO+DUC/FW/HBET:1-2,2,362378,10,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3927,76.96130,43.24530,CR+CIP/LDUAL+DNO/FC/HBET:7-25,2,15650400,304,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3287,76.96530,43.23590,CR+CIP/LDUAL+DNO/FC/HBET:7-25,1,7825190,152,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,15604,76.99290,43.27520,MR+MOC/LWAL+DNO/FC/HBET:1-2,19,2105710,98,117,KAZ,Kazakhstan,1,Almaty,15,Talgarskiy,Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3524,76.97610,43.27350,MR+MOC/LWAL+DNO/FC/HBET:1-2,45,4987220,234,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4951,76.94880,43.22210,CR+CIP/LDUAL+DNO/FC/HBET:7-25,2,15650400,304,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3732,76.96170,43.26970,MR+MOC/LWAL+DNO/FC/HBET:1-2,41,4543910,213,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4535,76.93080,43.21710,CR+CIP/LDUAL+DNO/FC/HBET:7-25,2,15650400,304,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,5140,76.95260,43.26610,MR+MOC/LWAL+DNO/FC/HBET:1-2,36,3989770,187,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4404,76.97550,43.25910,MR+MOC/LWAL+DNO/FC/HBET:1-2,46,5098040,239,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3124,76.96420,43.25660,MR+MOC/LWAL+DNO/FC/HBET:1-2,40,4433080,208,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4500,76.95370,43.25390,MR+MOC/LWAL+DNO/FC/HBET:1-2,21,2327370,109,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3924,76.96130,43.24530,MR+MOC/LWAL+DNO/FC/HBET:1-2,36,3989770,187,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4148,76.97510,43.24520,MR+MOC/LWAL+DNO/FC/HBET:1-2,48,5319700,249,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3284,76.96530,43.23590,MR+MOC/LWAL+DNO/FC/HBET:1-2,47,5208870,244,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3204,76.95310,43.23550,MR+MOC/LWAL+DNO/FC/HBET:1-2,32,3546460,166,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3396,76.96170,43.22430,MR+MOC/LWAL+DNO/FC/HBET:1-2,39,4322250,202,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4948,76.94880,43.22210,MR+MOC/LWAL+DNO/FC/HBET:1-2,54,5984660,280,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4532,76.93080,43.21710,MR+MOC/LWAL+DNO/FC/HBET:1-2,60,6649620,312,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3268,76.97270,43.21580,MR+MOC/LWAL+DNO/FC/HBET:1-2,44,4876390,228,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,15112,76.99260,43.28950,CR+CIP/LFINF+DNO/FC/HBET:3-7,4,8331210,608,117,KAZ,Kazakhstan,1,Almaty,15,Talgarskiy,Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,5252,76.95730,43.21220,MR+MOC/LWAL+DNO/FC/HBET:1-2,28,3103160,145,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,15608,76.99290,43.27520,CR+CIP/LFINF+DNO/FC/HBET:3-7,1,2082800,152,117,KAZ,Kazakhstan,1,Almaty,15,Talgarskiy,Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3528,76.97610,43.27350,CR+CIP/LFINF+DNO/FC/HBET:3-7,12,24993600,1824,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3736,76.96170,43.26970,CR+CIP/LFINF+DNO/FC/HBET:3-7,5,10414000,760,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,5144,76.95260,43.26610,CR+CIP/LFINF+DNO/FC/HBET:3-7,2,4165600,304,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4408,76.97550,43.25910,CR+CIP/LFINF+DNO/FC/HBET:3-7,13,27076400,1976,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3128,76.96420,43.25660,CR+CIP/LFINF+DNO/FC/HBET:3-7,10,20828000,1520,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4504,76.95370,43.25390,CR+CIP/LFINF+DNO/FC/HBET:3-7,5,10414000,760,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3928,76.96130,43.24530,CR+CIP/LFINF+DNO/FC/HBET:3-7,5,10414000,760,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4152,76.97510,43.24520,CR+CIP/LFINF+DNO/FC/HBET:3-7,2,4165600,304,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3288,76.96530,43.23590,CR+CIP/LFINF+DNO/FC/HBET:3-7,9,18745200,1368,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3208,76.95310,43.23550,CR+CIP/LFINF+DNO/FC/HBET:3-7,2,4165600,304,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3400,76.96170,43.22430,CR+CIP/LFINF+DNO/FC/HBET:3-7,2,4165600,304,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4952,76.94880,43.22210,CR+CIP/LFINF+DNO/FC/HBET:3-7,3,6248410,456,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,4536,76.93080,43.21710,CR+CIP/LFINF+DNO/FC/HBET:3-7,6,12496800,912,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,3272,76.97270,43.21580,CR+CIP/LFINF+DNO/FC/HBET:3-7,8,16662400,1216,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,5256,76.95730,43.21220,CR+CIP/LFINF+DNO/FC/HBET:3-7,17,35407600,2584,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,15429,77.01670,43.29950,MR+MOC/LWAL+DNO/FC/HBET:3-5,9,3430290,936,117,KAZ,Kazakhstan,1,Almaty,15,Talgarskiy,Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",,15109,76.99260,43.28950,MR+MOC/LWAL+DNO/FC/HBET:3-5,11,5948040,1144,117,KAZ,Kazakhstan,1,Almaty,15,Talgarskiy,Res,280,3072217,KAZ,Медеуский район,,Медеуский район,,administrative,6,Q4287636,ru:Медеуский район,2019-07-12 22:02:02,границы изменены 2014-04-16 за счет земель Карасайского района,"0,214665,2465058,3072217","3072217,2465058,214665,0",
