lon,lat,vs30,z1pt0,z2pt5,vs30measured
76.72918,42.86599,7.017961E+02,6.252194E+01,6.647345E-01,0
76.72943,42.87499,9.000000E+02,1.545801E+01,5.001037E-01,0
76.72969,42.88399,9.000000E+02,1.545801E+01,5.001037E-01,0
76.72994,42.89299,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73019,42.90199,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73044,42.91099,6.460098E+02,9.235757E+01,7.308025E-01,0
76.73069,42.91999,8.601162E+02,2.035542E+01,5.267203E-01,0
76.73095,42.92899,7.708585E+02,3.822837E+01,5.970553E-01,0
76.73120,42.93799,6.311095E+02,1.022510E+02,7.505746E-01,0
76.73145,42.94700,7.645157E+02,3.999721E+01,6.027253E-01,0
76.73170,42.95600,7.988532E+02,3.132405E+01,5.731804E-01,0
76.73195,42.96500,7.415468E+02,4.711986E+01,6.241298E-01,0
76.73221,42.97400,7.022422E+02,6.232471E+01,6.642513E-01,0
76.73246,42.98300,6.393541E+02,9.666846E+01,7.395122E-01,0
76.73271,42.99200,5.113009E+02,2.153736E+02,9.549650E-01,0
76.73297,43.00100,5.306580E+02,1.931857E+02,9.152201E-01,0
76.73322,43.01000,8.158004E+02,2.778069E+01,5.595792E-01,0
76.73347,43.01900,8.997258E+02,1.548702E+01,5.002781E-01,0
76.73373,43.02800,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73398,43.03701,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73423,43.04601,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73449,43.05501,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73474,43.06401,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73499,43.07301,8.927753E+02,1.624212E+01,5.047363E-01,0
76.73525,43.08201,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73550,43.09101,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73576,43.10001,7.143515E+02,5.719238E+01,6.513858E-01,0
76.73601,43.10901,6.382396E+02,9.740726E+01,7.409894E-01,0
76.73627,43.11801,6.982325E+02,6.411944E+01,6.686172E-01,0
76.73652,43.12701,7.188024E+02,5.541058E+01,6.467735E-01,0
76.73677,43.13601,6.962444E+02,6.502748E+01,6.708018E-01,0
76.73703,43.14502,7.101335E+02,5.893204E+01,6.558138E-01,0
76.73728,43.15402,7.459500E+02,4.566256E+01,6.199172E-01,0
76.73754,43.16302,7.254153E+02,5.286264E+01,6.400329E-01,0
76.73780,43.17202,5.771893E+02,1.457470E+02,8.313144E-01,0
76.73805,43.18102,4.608267E+02,2.780247E+02,1.075540E+00,0
76.73831,43.19002,4.580168E+02,2.816384E+02,1.083092E+00,0
76.73856,43.19902,4.849566E+02,2.474021E+02,1.014541E+00,0
76.73882,43.20802,4.491667E+02,2.930533E+02,1.107540E+00,0
76.73907,43.21702,4.113834E+02,3.415157E+02,1.224659E+00,0
76.73933,43.22602,3.516306E+02,4.114334E+02,1.465515E+00,0
76.73958,43.23502,3.311841E+02,4.318979E+02,1.569474E+00,0
76.73984,43.24402,3.885724E+02,3.696377E+02,1.307247E+00,0
76.74010,43.25302,4.478559E+02,2.947465E+02,1.111249E+00,0
76.74035,43.26202,4.304771E+02,3.171747E+02,1.162719E+00,0
76.74061,43.27102,3.668091E+02,3.949378E+02,1.396350E+00,0
76.74087,43.28002,3.755468E+02,3.849935E+02,1.359245E+00,0
76.74112,43.28902,2.842991E+02,4.702307E+02,1.868936E+00,0
76.74138,43.29803,3.461886E+02,4.170862E+02,1.491899E+00,0
76.74164,43.30703,3.563174E+02,4.064516E+02,1.443485E+00,0
76.74189,43.31603,3.016381E+02,4.575028E+02,1.746551E+00,0
76.74215,43.32503,3.175943E+02,4.442792E+02,1.646536E+00,0
76.74241,43.33403,3.208954E+02,4.413649E+02,1.627173E+00,0
76.74267,43.34303,3.095305E+02,4.511420E+02,1.695698E+00,0
76.74292,43.35203,2.943655E+02,4.630502E+02,1.796003E+00,0
76.74318,43.36103,2.905156E+02,4.658647E+02,1.823256E+00,0
76.74344,43.37003,2.907979E+02,4.656612E+02,1.821232E+00,0
76.74370,43.37903,2.767434E+02,4.752429E+02,1.927424E+00,0
76.74396,43.38803,2.679343E+02,4.806826E+02,2.000089E+00,0
76.74421,43.39703,2.736053E+02,4.772301E+02,1.952734E+00,0
76.74447,43.40603,2.698337E+02,4.795461E+02,1.983990E+00,0
76.73114,42.49674,6.000000E+02,1.258341E+02,7.952587E-01,0
76.73139,42.50574,6.000000E+02,1.258341E+02,7.952587E-01,0
76.73164,42.51474,6.000000E+02,1.258341E+02,7.952587E-01,0
76.73189,42.52375,6.000000E+02,1.258341E+02,7.952587E-01,0
76.73214,42.53275,6.000000E+02,1.258341E+02,7.952587E-01,0
76.73238,42.54175,6.000000E+02,1.258341E+02,7.952587E-01,0
76.73263,42.55075,6.000000E+02,1.258341E+02,7.952587E-01,0
76.73288,42.55975,6.000000E+02,1.258341E+02,7.952587E-01,0
76.73313,42.56875,6.000000E+02,1.258341E+02,7.952587E-01,0
76.73338,42.57776,3.042020E+02,4.554754E+02,1.729721E+00,0
76.73363,42.58676,3.912765E+02,3.663783E+02,1.296917E+00,0
76.73388,42.59576,4.476093E+02,2.950650E+02,1.111949E+00,0
76.73413,42.60476,5.535942E+02,1.686928E+02,8.719718E-01,0
76.73438,42.61376,6.014795E+02,1.246200E+02,7.930211E-01,0
76.73463,42.62276,6.190804E+02,1.108902E+02,7.672818E-01,0
76.73488,42.63177,6.230807E+02,1.079512E+02,7.616488E-01,0
76.73513,42.64077,7.270433E+02,5.225314E+01,6.383937E-01,0
76.73538,42.64977,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73563,42.65877,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73588,42.66777,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73613,42.67677,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73638,42.68577,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73663,42.69478,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73688,42.70378,5.211564E+02,2.039157E+02,9.343337E-01,0
76.73713,42.71278,5.321692E+02,1.915093E+02,9.122474E-01,0
76.73739,42.72178,6.182495E+02,1.115091E+02,7.684619E-01,0
76.73764,42.73078,7.739311E+02,3.740024E+01,5.943443E-01,0
76.73789,42.73978,7.293694E+02,5.139426E+01,6.360649E-01,0
76.73814,42.74878,7.531290E+02,4.338224E+01,6.131616E-01,0
76.73839,42.75779,8.895359E+02,1.660742E+01,5.068396E-01,0
76.73864,42.76679,5.457529E+02,1.768322E+02,8.863189E-01,0
76.73889,42.77579,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73915,42.78479,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73940,42.79379,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73965,42.80279,9.000000E+02,1.545801E+01,5.001037E-01,0
76.73990,42.81179,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74016,42.82079,7.647228E+02,3.993816E+01,6.025385E-01,0
76.74041,42.82980,6.015458E+02,1.245657E+02,7.929212E-01,0
76.74066,42.83880,8.249839E+02,2.603695E+01,5.524587E-01,0
76.74091,42.84780,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74117,42.85680,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74142,42.86580,6.276305E+02,1.046887E+02,7.553357E-01,0
76.74167,42.87480,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74193,42.88380,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74218,42.89280,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74243,42.90180,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74269,42.91081,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74294,42.91981,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74319,42.92881,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74345,42.93781,6.651874E+02,8.087685E+01,7.067496E-01,0
76.74370,42.94681,7.226324E+02,5.392062E+01,6.428536E-01,0
76.74396,42.95581,3.697908E+02,3.915789E+02,1.383477E+00,0
76.74421,42.96481,8.283996E+02,2.541786E+01,5.498534E-01,0
76.74447,42.97381,8.920087E+02,1.632779E+01,5.052326E-01,0
76.74472,42.98281,7.449684E+02,4.598347E+01,6.208516E-01,0
76.74497,42.99181,6.783859E+02,7.374649E+01,6.910415E-01,0
76.74523,43.00082,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74548,43.00982,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74574,43.01882,6.340160E+02,1.002520E+02,7.466394E-01,0
76.74599,43.02782,6.934722E+02,6.631405E+01,6.738706E-01,0
76.74625,43.03682,8.552479E+02,2.105774E+01,5.301517E-01,0
76.74650,43.04582,8.161959E+02,2.770314E+01,5.592690E-01,0
76.74676,43.05482,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74702,43.06382,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74727,43.07282,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74753,43.08182,8.040448E+02,3.019146E+01,5.689485E-01,0
76.74778,43.09082,8.337506E+02,2.447873E+01,5.458183E-01,0
76.74804,43.09982,8.602491E+02,2.033661E+01,5.266271E-01,0
76.74830,43.10883,7.861894E+02,3.427387E+01,5.837548E-01,0
76.74855,43.11783,7.158964E+02,5.656772E+01,6.497779E-01,0
76.74881,43.12683,6.378979E+02,9.763480E+01,7.414436E-01,0
76.74907,43.13583,6.278933E+02,1.045028E+02,7.549742E-01,0
76.74932,43.14483,7.715565E+02,3.803863E+01,5.964375E-01,0
76.74958,43.15383,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74984,43.16283,6.688912E+02,7.881449E+01,7.022743E-01,0
76.75009,43.17183,5.541129E+02,1.681632E+02,8.710380E-01,0
76.75035,43.18083,4.474873E+02,2.952227E+02,1.112296E+00,0
76.75061,43.18983,4.128040E+02,3.397242E+02,1.219840E+00,0
76.75086,43.19883,3.935480E+02,3.636232E+02,1.288357E+00,0
76.75112,43.20783,3.586507E+02,4.039335E+02,1.432745E+00,0
76.75138,43.21683,3.332626E+02,4.299161E+02,1.558281E+00,0
76.75164,43.22583,3.430825E+02,4.202472E+02,1.507362E+00,0
76.75189,43.23483,3.338017E+02,4.293984E+02,1.555402E+00,0
76.75215,43.24383,3.120643E+02,4.490250E+02,1.679957E+00,0
76.75241,43.25283,3.117910E+02,4.492550E+02,1.681643E+00,0
76.75267,43.26184,3.072001E+02,4.530569E+02,1.710422E+00,0
76.75293,43.27084,3.906897E+02,3.670874E+02,1.299146E+00,0
76.75319,43.27984,3.243597E+02,4.382418E+02,1.607306E+00,0
76.75344,43.28884,3.295544E+02,4.334357E+02,1.578356E+00,0
76.75370,43.29784,3.630157E+02,3.991565E+02,1.413054E+00,0
76.75396,43.30684,2.978704E+02,4.604146E+02,1.771847E+00,0
76.75422,43.31584,3.070879E+02,4.531483E+02,1.711138E+00,0
76.75448,43.32484,2.946369E+02,4.628487E+02,1.794110E+00,0
76.75474,43.33384,2.946807E+02,4.628160E+02,1.793804E+00,0
76.75500,43.34284,2.981531E+02,4.601988E+02,1.769926E+00,0
76.75526,43.35184,2.898968E+02,4.663091E+02,1.827709E+00,0
76.75552,43.36084,2.827106E+02,4.713112E+02,1.880953E+00,0
76.75578,43.36984,2.862688E+02,4.688710E+02,1.854231E+00,0
76.75604,43.37884,2.852085E+02,4.696058E+02,1.862120E+00,0
76.75630,43.38784,2.824592E+02,4.714809E+02,1.882869E+00,0
76.75656,43.39684,2.762603E+02,4.755523E+02,1.931279E+00,0
76.75682,43.40584,2.715625E+02,4.784943E+02,1.969548E+00,0
76.74330,42.49656,6.000000E+02,1.258341E+02,7.952587E-01,0
76.74356,42.50556,6.000000E+02,1.258341E+02,7.952587E-01,0
76.74381,42.51456,6.000000E+02,1.258341E+02,7.952587E-01,0
76.74406,42.52356,6.000000E+02,1.258341E+02,7.952587E-01,0
76.74431,42.53256,6.000000E+02,1.258341E+02,7.952587E-01,0
76.74456,42.54156,6.000000E+02,1.258341E+02,7.952587E-01,0
76.74481,42.55057,6.000000E+02,1.258341E+02,7.952587E-01,0
76.74506,42.55957,6.000000E+02,1.258341E+02,7.952587E-01,0
76.74531,42.56857,6.000000E+02,1.258341E+02,7.952587E-01,0
76.74556,42.57757,2.971894E+02,4.609321E+02,1.776492E+00,0
76.74581,42.58657,3.563523E+02,4.064140E+02,1.443322E+00,0
76.74606,42.59557,4.136644E+02,3.386373E+02,1.216937E+00,0
76.74631,42.60458,5.833199E+02,1.401745E+02,8.213269E-01,0
76.74657,42.61358,6.107043E+02,1.172606E+02,7.793328E-01,0
76.74682,42.62258,6.183690E+02,1.114199E+02,7.682915E-01,0
76.74707,42.63158,6.382507E+02,9.739988E+01,7.409750E-01,0
76.74732,42.64058,7.445927E+02,4.610692E+01,6.212100E-01,0
76.74757,42.64958,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74783,42.65858,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74808,42.66759,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74833,42.67659,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74858,42.68559,9.000000E+02,1.545801E+01,5.001037E-01,0
76.74884,42.69459,8.882775E+02,1.675168E+01,5.076610E-01,0
76.74909,42.70359,7.543554E+02,4.300426E+01,6.120213E-01,0
76.74934,42.71259,7.300068E+02,5.116133E+01,6.354299E-01,0
76.74959,42.72159,8.118951E+02,2.855862E+01,5.626594E-01,0
76.74985,42.73060,8.252991E+02,2.597918E+01,5.522174E-01,0
76.75010,42.73960,8.892188E+02,1.664365E+01,5.070463E-01,0
76.75035,42.74860,8.986468E+02,1.560174E+01,5.009654E-01,0
76.75061,42.75760,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75086,42.76660,5.079626E+02,2.193254E+02,9.621484E-01,0
76.75111,42.77560,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75137,42.78460,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75162,42.79360,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75188,42.80261,7.632904E+02,4.034831E+01,6.038325E-01,0
76.75213,42.81161,8.198229E+02,2.700240E+01,5.564392E-01,0
76.75238,42.82061,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75264,42.82961,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75289,42.83861,8.403013E+02,2.337832E+01,5.409536E-01,0
76.75315,42.84761,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75340,42.85661,8.291682E+02,2.528067E+01,5.492704E-01,0
76.75366,42.86561,5.294543E+02,1.945269E+02,9.176008E-01,0
76.75391,42.87461,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75417,42.88362,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75442,42.89262,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75468,42.90162,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75493,42.91062,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75519,42.91962,7.815945E+02,3.541327E+01,5.876824E-01,0
76.75544,42.92862,7.336439E+02,4.985200E+01,6.318272E-01,0
76.75570,42.93762,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75595,42.94662,6.855072E+02,7.014574E+01,6.828349E-01,0
76.75621,42.95562,8.948410E+02,1.601367E+01,5.034035E-01,0
76.75647,42.96462,8.208245E+02,2.681215E+01,5.556626E-01,0
76.75672,42.97363,5.871969E+02,1.367342E+02,8.151265E-01,0
76.75698,42.98263,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75724,42.99163,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75749,43.00063,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75775,43.00963,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75801,43.01863,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75826,43.02763,8.582628E+02,2.061984E+01,5.280219E-01,0
76.75852,43.03663,8.962889E+02,1.585559E+01,5.024735E-01,0
76.75878,43.04563,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75903,43.05463,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75929,43.06363,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75955,43.07263,9.000000E+02,1.545801E+01,5.001037E-01,0
76.75981,43.08163,8.320106E+02,2.478006E+01,5.471245E-01,0
76.76006,43.09064,7.016779E+02,6.257435E+01,6.648625E-01,0
76.76032,43.09964,7.717818E+02,3.797761E+01,5.962384E-01,0
76.76058,43.10864,8.330192E+02,2.460493E+01,5.463666E-01,0
76.76084,43.11764,7.620518E+02,4.070642E+01,6.049553E-01,0
76.76110,43.12664,6.362195E+02,9.875893E+01,7.436817E-01,0
76.76136,43.13564,6.505815E+02,8.949571E+01,7.249304E-01,0
76.76161,43.14464,8.091858E+02,2.911155E+01,5.648150E-01,0
76.76187,43.15364,8.603246E+02,2.032592E+01,5.265744E-01,0
76.76213,43.16264,6.683516E+02,7.911191E+01,7.029229E-01,0
76.76239,43.17164,5.795859E+02,1.435494E+02,8.273835E-01,0
76.76265,43.18064,5.604364E+02,1.617969E+02,8.598038E-01,0
76.76291,43.18964,5.228814E+02,2.019438E+02,9.308087E-01,0
76.76317,43.19864,4.450096E+02,2.984240E+02,1.119384E+00,0
76.76343,43.20764,3.785566E+02,3.814991E+02,1.346889E+00,0
76.76369,43.21664,3.444838E+02,4.188272E+02,1.500350E+00,0
76.76394,43.22564,3.199615E+02,4.421955E+02,1.632607E+00,0
76.76420,43.23464,3.162333E+02,4.454629E+02,1.654645E+00,0
76.76446,43.24365,3.209869E+02,4.412832E+02,1.626642E+00,0
76.76472,43.25265,3.128144E+02,4.483914E+02,1.675350E+00,0
76.76498,43.26165,3.199087E+02,4.422423E+02,1.632915E+00,0
76.76524,43.27065,3.088156E+02,4.517328E+02,1.700191E+00,0
76.76550,43.27965,4.189315E+02,3.319554E+02,1.199450E+00,0
76.76577,43.28865,3.360887E+02,4.271848E+02,1.543300E+00,0
76.76603,43.29765,3.088079E+02,4.517391E+02,1.700239E+00,0
76.76629,43.30665,3.136635E+02,4.476702E+02,1.670163E+00,0
76.76655,43.31565,2.894529E+02,4.666266E+02,1.830916E+00,0
76.76681,43.32465,2.963013E+02,4.616031E+02,1.782586E+00,0
76.76707,43.33365,3.003157E+02,4.585341E+02,1.755353E+00,0
76.76733,43.34265,2.934843E+02,4.637018E+02,1.802173E+00,0
76.76759,43.35165,2.926634E+02,4.643050E+02,1.807958E+00,0
76.76785,43.36065,2.924254E+02,4.644790E+02,1.809641E+00,0
76.76811,43.36965,2.894090E+02,4.666579E+02,1.831234E+00,0
76.76838,43.37865,2.793815E+02,4.735294E+02,1.906618E+00,0
76.76864,43.38765,2.774308E+02,4.748000E+02,1.921961E+00,0
76.76890,43.39665,2.796023E+02,4.733842E+02,1.904895E+00,0
76.76916,43.40565,2.720985E+02,4.781649E+02,1.965109E+00,0
76.75547,42.49637,6.000000E+02,1.258341E+02,7.952587E-01,0
76.75572,42.50537,6.000000E+02,1.258341E+02,7.952587E-01,0
76.75597,42.51437,6.000000E+02,1.258341E+02,7.952587E-01,0
76.75623,42.52338,6.000000E+02,1.258341E+02,7.952587E-01,0
76.75648,42.53238,6.000000E+02,1.258341E+02,7.952587E-01,0
76.75673,42.54138,6.000000E+02,1.258341E+02,7.952587E-01,0
76.75698,42.55038,6.000000E+02,1.258341E+02,7.952587E-01,0
76.75723,42.55938,6.000000E+02,1.258341E+02,7.952587E-01,0
76.75749,42.56838,6.000000E+02,1.258341E+02,7.952587E-01,0
76.75774,42.57738,2.618197E+02,4.842071E+02,2.053615E+00,0
76.75799,42.58639,3.064332E+02,4.536804E+02,1.715320E+00,0
76.75825,42.59539,4.035471E+02,3.513238E+02,1.251902E+00,0
76.75850,42.60439,5.763535E+02,1.465194E+02,8.326942E-01,0
76.75875,42.61339,6.045864E+02,1.221008E+02,7.883614E-01,0
76.75901,42.62239,6.202517E+02,1.100228E+02,7.656243E-01,0
76.75926,42.63139,6.400098E+02,9.623608E+01,7.386456E-01,0
76.75951,42.64040,7.558242E+02,4.255589E+01,6.106608E-01,0
76.75977,42.64940,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76002,42.65840,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76028,42.66740,8.185703E+02,2.724231E+01,5.574135E-01,0
76.76053,42.67640,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76078,42.68540,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76104,42.69440,8.784602E+02,1.792417E+01,5.141566E-01,0
76.76129,42.70340,6.487280E+02,9.064639E+01,7.273008E-01,0
76.76155,42.71241,6.649298E+02,8.102214E+01,7.070628E-01,0
76.76180,42.72141,8.052729E+02,2.992978E+01,5.679559E-01,0
76.76206,42.73041,8.297686E+02,2.517407E+01,5.488161E-01,0
76.76231,42.73941,8.303402E+02,2.507299E+01,5.483837E-01,0
76.76257,42.74841,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76282,42.75741,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76308,42.76641,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76333,42.77541,6.909710E+02,6.749550E+01,6.766616E-01,0
76.76359,42.78442,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76384,42.79342,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76410,42.80242,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76435,42.81142,4.793375E+02,2.544487E+02,1.028158E+00,0
76.76461,42.82042,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76487,42.82942,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76512,42.83842,7.401650E+02,4.758661E+01,6.254630E-01,0
76.76538,42.84742,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76564,42.85642,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76589,42.86543,4.637992E+02,2.742094E+02,1.067657E+00,0
76.76615,42.87443,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76641,42.88343,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76666,42.89243,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76692,42.90143,7.436761E+02,4.640941E+01,6.220859E-01,0
76.76718,42.91043,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76743,42.91943,6.670747E+02,7.981989E+01,7.044627E-01,0
76.76769,42.92843,8.074974E+02,2.946173E+01,5.661664E-01,0
76.76795,42.93743,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76821,42.94643,5.747686E+02,1.479921E+02,8.353209E-01,0
76.76846,42.95543,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76872,42.96444,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76898,42.97344,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76924,42.98244,7.851707E+02,3.452320E+01,5.846214E-01,0
76.76950,42.99144,9.000000E+02,1.545801E+01,5.001037E-01,0
76.76976,43.00044,7.901099E+02,3.333136E+01,5.804423E-01,0
76.77001,43.00944,7.886342E+02,3.368296E+01,5.816850E-01,0
76.77027,43.01844,8.375883E+02,2.382763E+01,5.429581E-01,0
76.77053,43.02744,9.000000E+02,1.545801E+01,5.001037E-01,0
76.77079,43.03644,9.000000E+02,1.545801E+01,5.001037E-01,0
76.77105,43.04544,9.000000E+02,1.545801E+01,5.001037E-01,0
76.77131,43.05444,9.000000E+02,1.545801E+01,5.001037E-01,0
76.77157,43.06344,9.000000E+02,1.545801E+01,5.001037E-01,0
76.77183,43.07244,9.000000E+02,1.545801E+01,5.001037E-01,0
76.77209,43.08145,9.000000E+02,1.545801E+01,5.001037E-01,0
76.77235,43.09045,9.000000E+02,1.545801E+01,5.001037E-01,0
76.77261,43.09945,9.000000E+02,1.545801E+01,5.001037E-01,0
76.77286,43.10845,8.239976E+02,2.621863E+01,5.532155E-01,0
76.77312,43.11745,7.369040E+02,4.870643E+01,6.286306E-01,0
76.77338,43.12645,7.078865E+02,5.987959E+01,6.581957E-01,0
76.77364,43.13545,7.229544E+02,5.379716E+01,6.425257E-01,0
76.77391,43.14445,7.925033E+02,3.276908E+01,5.784372E-01,0
76.77417,43.15345,8.645649E+02,1.973530E+01,5.236208E-01,0
76.77443,43.16245,8.006428E+02,3.092876E+01,5.717151E-01,0
76.77469,43.17145,5.911321E+02,1.333087E+02,8.089216E-01,0
76.77495,43.18045,5.772888E+02,1.456554E+02,8.311507E-01,0
76.77521,43.18945,5.566018E+02,1.656376E+02,8.665833E-01,0
76.77547,43.19845,4.921079E+02,2.385312E+02,9.976919E-01,0
76.77573,43.20745,3.953720E+02,3.613997E+02,1.281559E+00,0
76.77599,43.21645,3.445939E+02,4.187150E+02,1.499801E+00,0
76.77625,43.22545,3.225272E+02,4.399021E+02,1.617758E+00,0
76.77651,43.23445,3.187039E+02,4.433064E+02,1.639979E+00,0
76.77678,43.24345,3.008716E+02,4.581018E+02,1.751643E+00,0
76.77704,43.25245,2.899724E+02,4.662549E+02,1.827164E+00,0
76.77730,43.26146,2.962366E+02,4.616518E+02,1.783030E+00,0
76.77756,43.27046,3.364538E+02,4.268289E+02,1.541384E+00,0
76.77782,43.27946,4.132747E+02,3.391297E+02,1.218249E+00,0
76.77809,43.28846,3.145471E+02,4.469156E+02,1.664796E+00,0
76.77835,43.29746,3.398609E+02,4.234741E+02,1.523719E+00,0
76.77861,43.30646,3.170243E+02,4.447763E+02,1.649923E+00,0
76.77887,43.31546,3.035426E+02,4.560002E+02,1.734021E+00,0
76.77914,43.32446,3.097912E+02,4.509256E+02,1.694067E+00,0
76.77940,43.33346,3.232828E+02,4.392196E+02,1.613433E+00,0
76.77966,43.34246,3.127632E+02,4.484349E+02,1.675664E+00,0
76.77992,43.35146,2.907714E+02,4.656803E+02,1.821421E+00,0
76.78019,43.36046,2.834969E+02,4.707782E+02,1.874988E+00,0
76.78045,43.36946,2.908499E+02,4.656237E+02,1.820859E+00,0
76.78071,43.37846,2.857155E+02,4.692552E+02,1.858339E+00,0
76.78098,43.38746,2.778833E+02,4.745074E+02,1.918380E+00,0
76.78124,43.39646,2.759606E+02,4.757437E+02,1.933679E+00,0
76.78151,43.40546,2.708340E+02,4.789394E+02,1.975609E+00,0
76.76763,42.49618,6.000000E+02,1.258341E+02,7.952587E-01,0
76.76789,42.50519,6.000000E+02,1.258341E+02,7.952587E-01,0
76.76814,42.51419,6.000000E+02,1.258341E+02,7.952587E-01,0
76.76839,42.52319,6.000000E+02,1.258341E+02,7.952587E-01,0
76.76865,42.53219,6.000000E+02,1.258341E+02,7.952587E-01,0
76.76890,42.54119,6.000000E+02,1.258341E+02,7.952587E-01,0
76.76916,42.55019,6.000000E+02,1.258341E+02,7.952587E-01,0
76.76941,42.55919,6.000000E+02,1.258341E+02,7.952587E-01,0
76.76967,42.56820,6.000000E+02,1.258341E+02,7.952587E-01,0
76.76992,42.57720,6.000000E+02,1.258341E+02,7.952587E-01,0
76.77017,42.58620,2.755012E+02,4.760360E+02,1.937368E+00,0
76.77043,42.59520,4.042799E+02,3.504124E+02,1.249307E+00,0
76.77068,42.60420,5.675786E+02,1.548082E+02,8.474378E-01,0
76.77094,42.61320,5.983203E+02,1.272239E+02,7.978137E-01,0
76.77119,42.62220,6.115287E+02,1.166205E+02,7.781311E-01,0
76.77145,42.63121,6.217164E+02,1.089461E+02,7.635612E-01,0
76.77171,42.64021,7.277385E+02,5.199499E+01,6.376958E-01,0
76.77196,42.64921,9.000000E+02,1.545801E+01,5.001037E-01,0
76.77222,42.65821,9.000000E+02,1.545801E+01,5.001037E-01,0
76.77247,42.66721,9.000000E+02,1.545801E+01,5.001037E-01,0
76.77273,42.67621,9.000000E+02,1.545801E+01,5.001037E-01,0
